userId,country,region
60500,India,Karnataka
60573,United States,NULL
60605,Egypt,NULL
60878,Netherlands,North Holland
60894,United States,NULL
60938,Slovenia,Ljubljana
60951,United States,NULL
61091,Australia,Queensland
61131,United States,Georgia
61175,United States,Colorado
61205,Switzerland,Vaud
61254,Russia,NULL
61419,Canada,NULL
61468,Germany,Berlin
61486,Germany,NULL
61500,Spain,NULL
61702,India,Odisha
61799,India,Telangana
61832,Japan,Tokyo
61863,Iran,NULL
61925,Chile,NULL
61943,India,Karnataka
62080,Switzerland,Grisons
62105,United States,California
62114,South Africa,Western Cape
62227,Germany,NULL
62242,India,NULL
62396,United States,NULL
62451,Switzerland,NULL
62599,Netherlands,NULL
62707,United States,NULL
62843,Germany,Rhineland-Palatinate
62892,India,NULL
62915,Tunisia,Tunis
63018,United Kingdom,NULL
63082,United States,NULL
63225,United States,NULL
63290,United States,New York
63335,Brazil,State of Rio de Janeiro
63340,Switzerland,Canton of Zug
63391,United States,Pennsylvania
63410,Australia,NULL
63415,Spain,NULL
63479,Japan,Ibaraki
63506,Sweden,NULL
63609,South Korea,NULL
63617,India,NULL
63844,United States,New York
64069,China,NULL
64183,United States,NULL
64204,United States,Pennsylvania
64214,United States,New York
64274,United States,California
64343,United States,Minnesota
64349,Romania,NULL
64425,United States,New York
64442,United States,NULL
64550,Russia,NULL
64626,United States,California
64761,Switzerland,NULL
64771,United States,NULL
64972,Spain,NULL
64985,Kuwait,Al Asimah Governate
65017,United States,Florida
65087,United Kingdom,NULL
65109,Portugal,Lisbon
102694,United States,Washington
102715,United Kingdom,England
102743,United States,Washington
102885,United States,NULL
102990,Israel,Tel Aviv District
103051,Russia,NULL
103061,United Kingdom,England
103121,Canada,NULL
103175,Sweden,NULL
103225,India,West Bengal
103229,India,NULL
103250,United States,Massachusetts
103299,United States,California
103527,United States,NULL
103567,India,NULL
103743,Mexico,Yucatan
103892,Russia,NULL
103910,Austria,Styria
103965,Italy,Lombardy
104065,United States,NULL
104123,Netherlands,NULL
104141,United States,NULL
104180,France,Île-de-France
104219,United States,NULL
104259,United States,NULL
104269,United States,New York
104353,Slovakia,NULL
104367,India,Delhi
104405,Denmark,NULL
104448,Singapore,NULL
104475,Belgium,NULL
104622,Australia,Victoria
104631,United States,California
104698,United Kingdom,England
104882,United States,NULL
104912,United States,NULL
104933,Japan,NULL
104999,United States,Colorado
105084,Canada,NULL
105105,United States,Pennsylvania
105128,Spain,Community of Madrid
105145,India,NULL
105149,United States,NULL
105151,United States,New York
105240,United States,Georgia
105255,India,Haryana
105374,United States,California
105399,United States,NULL
105420,Portugal,NULL
105428,United Kingdom,England
105482,India,Telangana
105548,Iran,NULL
105603,Brazil,NULL
105633,Pakistan,Islamabad Capital Territory
105651,United States,NULL
105789,United States,NULL
105819,United States,NULL
105850,United States,Pennsylvania
105861,United States,NULL
105917,India,Telangana
105922,Germany,Berlin
106021,Ireland,County Dublin
106050,United Kingdom,England
106058,Germany,Bavaria
106147,Ireland,County Sligo
106163,Israel,NULL
106229,India,Karnataka
106236,Canada,NULL
106249,Brazil,State of São Paulo
106281,United States,NULL
106322,India,NULL
106373,India,NULL
106507,United States,NULL
106535,India,Goa
106546,United States,Illinois
106600,Ireland,County Dublin
106674,United States,Maryland
106733,Ukraine,NULL
107018,Nepal,NULL
107022,Brazil,State of Pernambuco
107125,United States,Washington
107207,Russia,Jewish Autonomous Oblast
107288,United States,NULL
107361,United States,NULL
107471,United States,NULL
107559,United States,NULL
107667,United States,District of Columbia
107868,United States,New Jersey
108083,United States,Colorado
108091,United States,Indiana
108173,Croatia,Sisak-Moslavina County
108257,Romania,Cluj County
108285,Spain,Castile-La Mancha
108332,Argentina,Mendoza Province
108364,India,Karnataka
108398,Belgium,Brussels
108474,Switzerland,NULL
108613,Greece,NULL
108960,United States,Massachusetts
109047,Lithuania,Vilnius County
109054,Myanmar (Burma),NULL
109074,India,Karnataka
109114,Philippines,Metro Manila
109123,Israel,Tel Aviv District
109208,United Kingdom,Scotland
109388,Poland,NULL
109486,United States,Nevada
109521,United States,Washington
109598,Brazil,State of Rio de Janeiro
109783,India,Telangana
109867,India,Uttar Pradesh
109903,India,NULL
109985,United States,New York
110063,Switzerland,Zurich
110108,Netherlands,Utrecht
110286,India,NULL
110348,India,Delhi
110477,United States,NULL
110493,India,NULL
110513,Spain,NULL
110652,United States,Massachusetts
110702,North Korea,NULL
110805,Australia,NULL
110833,Germany,Berlin
110923,Thailand,NULL
110936,India,Karnataka
110950,India,Karnataka
111057,United States,Georgia
171833,United States,California
172060,Japan,Kanagawa
172139,United States,NULL
172241,United States,NULL
172252,United States,NULL
172403,United States,Pennsylvania
172721,United States,NULL
172795,United States,Missouri
172839,India,Karnataka
172860,France,NULL
172966,Russia,NULL
173153,Italy,NULL
173243,India,Tamil Nadu
173252,United Kingdom,England
173542,India,NULL
173619,United States,NULL
173662,United States,NULL
173790,United States,California
173840,South Korea,Seoul
173848,United States,California
173901,United States,NULL
173953,Israel,NULL
174077,United States,California
174140,India,NULL
174225,France,Île-de-France
175246,China,Beijing
175415,Portugal,Lisbon
175444,Germany,Hesse
175595,Japan,Kanagawa
175720,United States,NULL
175739,China,Guangdong Province
175877,United States,Michigan
175907,France,Île-de-France
175917,United Kingdom,England
175994,Cameroon,Littoral
176024,Poland,Masovian Voivodeship
176063,United States,NULL
176164,India,Maharashtra
176222,United States,NULL
176388,China,NULL
176575,Taiwan,NULL
177109,United States,NULL
177174,United States,NULL
177262,Israel,NULL
177444,Egypt,Cairo Governorate
177496,United States,Massachusetts
177605,United States,NULL
177666,India,Haryana
177890,Denmark,NULL
177926,Portugal,NULL
178087,United States,NULL
178229,Turkey,Istanbul
178265,India,Maharashtra
178275,Hungary,NULL
178463,Poland,Greater Poland Voivodeship
178535,United States,Washington
178566,United States,NULL
178623,India,Karnataka
178751,China,Beijing
178809,United Kingdom,England
178818,India,Telangana
178823,India,Karnataka
178843,Ecuador,Pichincha
178864,Netherlands,North Holland
178866,India,West Bengal
180215,United States,Minnesota
180238,India,Karnataka
180279,United States,Texas
180312,United States,New York
180354,United States,NULL
180358,United States,California
180520,Brazil,NULL
180661,United Kingdom,England
180885,United States,NULL
180952,India,Karnataka
181223,China,Zhejiang
181525,Belgium,Flanders
181541,India,NULL
181666,United States,New York
181710,United Kingdom,NULL
181794,Finland,NULL
181881,Spain,Catalonia
181911,Spain,Balearic Islands
181929,Russia,NULL
181983,United States,New York
182066,United States,NULL
182069,India,Chhattisgarh
182071,Finland,NULL
182208,India,Karnataka
182216,Japan,Kanagawa
182262,Belarus,NULL
182269,France,NULL
182391,Canada,Saskatchewan
182699,United States,Arizona
182734,United Kingdom,NULL
182770,India,NULL
182899,South Korea,Jeollabuk-do
183046,United States,Georgia
183287,Indonesia,Jakarta
184463,Argentina,NULL
184466,United States,NULL
184590,United Kingdom,England
184641,United States,NULL
184974,Brazil,NULL
184979,Poland,Masovian Voivodeship
185102,Canada,Alberta
185237,Switzerland,NULL
185326,United States,New York
185670,Russia,Primorsky Krai
185679,United States,NULL
185772,Philippines,Metro Manila
185796,United States,NULL
185835,Canada,British Columbia
185845,South Korea,Seoul
185922,United Kingdom,Wales
185942,Finland,NULL
185981,Spain,Community of Madrid
186053,United States,NULL
186093,Germany,North Rhine-Westphalia
187301,India,Maharashtra
187323,Belgium,Wallonia
187327,India,Karnataka
187340,India,NULL
187446,Brazil,State of São Paulo
187516,Brazil,State of São Paulo
187955,Canada,NULL
187966,Germany,NULL
188152,Singapore,NULL
188192,India,NULL
188414,Russia,NULL
111065,Montenegro,Tivat Municipality
111066,Japan,Tokyo
111146,United States,California
111262,United States,Michigan
111508,United States,Illinois
111530,United States,Pennsylvania
111576,India,NULL
111601,United States,NULL
111640,Greece,NULL
111699,Turkey,Istanbul
111724,Australia,NULL
111770,United States,NULL
111776,United States,Washington
111785,New Zealand,Wellington
112010,United States,Louisiana
112106,Poland,Greater Poland Voivodeship
112185,United States,NULL
112221,India,West Bengal
112380,United States,California
112412,China,Shanghai
112441,United States,NULL
112598,Switzerland,Vaud
112652,United States,NULL
112710,Vietnam,Hanoi
112759,United States,NULL
112806,India,NULL
112833,United Kingdom,England
112884,Australia,South Australia
112905,United States,NULL
112925,India,NULL
113035,Switzerland,Canton of Bern
113112,Netherlands,NULL
113132,Israel,NULL
113194,South Korea,NULL
113389,India,Karnataka
113431,Australia,Victoria
113451,United Kingdom,NULL
113456,United States,Illinois
113490,Canada,Quebec
113573,Greece,NULL
113660,Singapore,NULL
113663,Singapore,NULL
113718,Germany,Bavaria
113873,United States,Ohio
113901,United Kingdom,England
114032,United States,District of Columbia
114125,Germany,Rhineland-Palatinate
114170,United States,North Carolina
114276,Australia,South Australia
114347,Germany,Berlin
114349,United Kingdom,England
114408,Russia,NULL
114444,United States,New York
114624,India,Maharashtra
114646,United States,New Jersey
114673,United States,Minnesota
114870,United States,NULL
114978,Netherlands,NULL
115056,United States,Virginia
115061,Portugal,Porto District
115173,United States,New York
115177,India,Karnataka
115277,Germany,Baden-Württemberg
115358,Pakistan,Islamabad Capital Territory
115463,India,Delhi
115920,Canada,NULL
116091,India,Karnataka
116125,France,Auvergne-Rhône-Alpes
116179,United States,NULL
116188,Mexico,Mexico City
116352,China,Beijing
116460,United States,Oklahoma
116478,India,NULL
116507,United States,Illinois
116509,India,Telangana
116633,United States,New York
116732,India,NULL
116827,India,Maharashtra
116833,India,NULL
116864,Spain,Catalonia
116927,Denmark,NULL
116931,United States,Illinois
117001,Peru,Metropolitan Municipality of Lima
117032,Germany,Berlin
117148,United States,California
117337,Denmark,NULL
117389,India,NULL
117402,United States,New York
117444,Croatia,NULL
117452,Australia,New South Wales
117548,United Kingdom,Scotland
117642,Poland,NULL
117821,Germany,Bavaria
117830,Germany,Bavaria
117885,Hong Kong,NULL
117915,Italy,Emilia-Romagna
118075,India,NULL
118083,Japan,Fukuoka
118142,Spain,NULL
118161,Malaysia,NULL
118166,United States,California
118335,United States,NULL
118394,Germany,Bavaria
118596,Spain,NULL
118721,India,Karnataka
119784,India,NULL
119856,Canada,NULL
120004,United States,Georgia
121099,Russia,NULL
121178,United States,NULL
121198,United States,Texas
121230,Australia,NULL
121396,United States,Washington
121486,China,Beijing
121539,United States,NULL
121613,Brazil,NULL
121726,Myanmar (Burma),NULL
121734,United States,California
121767,Italy,NULL
122133,Russia,NULL
122168,China,Shanghai
122170,Spain,Community of Madrid
122256,India,NULL
122476,Netherlands,NULL
122516,United Arab Emirates,NULL
122547,United States,Washington
122553,United States,NULL
122582,India,NULL
122611,Brazil,NULL
188530,India,Delhi
188558,Japan,Tokyo
188562,India,NULL
188790,India,Tamil Nadu
188953,United States,NULL
188975,Japan,Tokyo
189013,United States,NULL
189064,United States,NULL
189132,India,NULL
189146,India,NULL
189156,Brazil,NULL
189178,United States,Massachusetts
189197,Canada,Ontario
189207,China,Beijing
189209,South Korea,NULL
189306,India,Karnataka
189466,India,NULL
189540,India,Punjab
189546,United States,California
189689,United States,South Carolina
189844,United States,NULL
189951,India,NULL
189980,United States,NULL
189982,Japan,Hokkaido
190024,United States,Florida
190038,Malaysia,NULL
190125,Australia,New South Wales
190137,United States,NULL
190274,India,Karnataka
190277,Italy,Lazio
190338,Argentina,NULL
190343,United States,NULL
190454,Germany,Berlin
190480,United States,New Hampshire
190507,United States,NULL
190607,India,Maharashtra
190622,Germany,Berlin
190778,Portugal,NULL
190793,United States,NULL
190796,Brazil,NULL
190846,India,Karnataka
190923,France,Île-de-France
190956,Brazil,State of Minas Gerais
191022,Japan,NULL
191204,United States,California
191246,China,Shanghai
191259,Singapore,NULL
191300,Japan,NULL
191392,Turkey,NULL
191465,India,NULL
191604,United States,NULL
191622,United States,Massachusetts
191629,Netherlands,North Brabant
191854,Japan,Tokyo
191891,China,NULL
191921,United States,NULL
192033,Russia,NULL
192181,India,NULL
192198,Canada,Ontario
192239,Taiwan,NULL
192678,India,Karnataka
192731,Spain,Andalusia
192738,India,NULL
192776,United States,NULL
192808,United States,NULL
192985,Germany,NULL
192993,Australia,New South Wales
193083,India,Karnataka
193102,South Korea,Seoul
193104,Germany,Berlin
193105,Germany,Baden-Württemberg
193131,India,Maharashtra
193167,India,Karnataka
193249,United States,NULL
193455,Canada,NULL
193592,Japan,Tokyo
193730,French Polynesia,Windward Islands
193759,United States,New York
193865,India,Delhi
193896,Japan,Tokyo
193949,Japan,Tokyo
193996,United States,NULL
194013,United States,NULL
194067,United States,California
194119,United Kingdom,England
194186,Turkey,NULL
194365,Japan,Hokkaido
194389,United Kingdom,England
194462,Taiwan,NULL
194529,Netherlands,Limburg
194547,United States,NULL
194646,United States,California
194724,Netherlands,South Holland
194729,Netherlands,Gelderland
194753,Russia,NULL
194886,India,Karnataka
194979,United States,NULL
195039,United States,Kentucky
195122,India,NULL
195136,Spain,Catalonia
195184,India,NULL
195246,Sweden,Uppsala County
195300,Turkey,NULL
195378,Portugal,NULL
195416,Spain,NULL
195425,South Korea,Seoul
195475,United States,North Carolina
195508,United States,NULL
195589,Vietnam,Ho Chi Minh City
195609,United States,NULL
195656,Portugal,Lisbon
195770,Germany,NULL
195890,Malaysia,Federal Territory of Kuala Lumpur
195980,India,Chandigarh
196002,United States,Georgia
196035,Argentina,NULL
196037,United States,NULL
196881,United States,NULL
197312,United States,NULL
197394,India,Tamil Nadu
197471,Egypt,NULL
197579,India,NULL
197591,India,Karnataka
197594,Germany,Berlin
197612,United Kingdom,Scotland
198047,United States,Indiana
198063,India,NULL
198085,United States,California
198156,Sweden,Västerbotten County
